date,away,home,score_away,score_home
9/24/2017,Dolphins,Jets,6,20
9/24/2017,Giants,Eagles,24,27
9/24/2017,Saints,Panthers,34,13
9/24/2017,Seahawks,Titans,27,33
9/24/2017,Bengals,Packers,24,27
9/24/2017,Chiefs,Chargers,24,10
9/24/2017,Raiders,Washington,10,27
9/25/2017,Cowboys,Cardinals,28,17
9/28/2017,Bears,Packers,14,35
10/1/2017,Saints,Dolphins,20,0
10/1/2017,Bills,Falcons,23,17
10/1/2017,Bengals,Browns,31,7
10/1/2017,Rams,Cowboys,35,30
10/1/2017,Lions,Vikings,14,7
10/1/2017,Panthers,Patriots,33,30
10/1/2017,Jaguars,Jets,20,23
10/1/2017,Steelers,Ravens,26,9
10/1/2017,Titans,Texans,14,57
10/1/2017,49ers,Cardinals,15,18
10/1/2017,Eagles,Chargers,26,24
10/1/2017,Giants,Buccaneers,23,25
10/1/2017,Raiders,Broncos,10,16
10/1/2017,Colts,Seahawks,18,46
10/2/2017,Washington,Chiefs,20,29
10/5/2017,Patriots,Buccaneers,19,14
10/8/2017,Packers,Cowboys,35,31
10/8/2017,Bills,Bengals,16,20
10/8/2017,Jets,Browns,17,14
10/8/2017,Panthers,Lions,27,24
10/8/2017,49ers,Colts,23,26
10/8/2017,Titans,Dolphins,10,16
10/8/2017,Chargers,Giants,27,22
10/8/2017,Cardinals,Eagles,7,34
10/8/2017,Jaguars,Steelers,30,9
10/8/2017,Ravens,Raiders,30,17
10/8/2017,Seahawks,Rams,16,10
10/8/2017,Chiefs,Texans,42,34
10/9/2017,Vikings,Bears,20,17
10/12/2017,Eagles,Panthers,28,23
10/15/2017,Dolphins,Falcons,20,17
10/15/2017,Packers,Vikings,10,23
10/15/2017,Lions,Saints,38,52
10/15/2017,Patriots,Jets,24,17
10/15/2017,49ers,Washington,24,26
10/15/2017,Bears,Ravens,27,24
10/15/2017,Browns,Texans,17,33
10/15/2017,Buccaneers,Cardinals,33,38
10/15/2017,Rams,Jaguars,27,17
10/15/2017,Steelers,Chiefs,19,13
10/15/2017,Chargers,Raiders,17,16
10/15/2017,Giants,Broncos,23,10
10/16/2017,Colts,Titans,22,36
10/19/2017,Chiefs,Raiders,30,31
10/22/2017,Buccaneers,Bills,27,30
10/22/2017,Panthers,Bears,3,17
10/22/2017,Titans,Browns,12,9
10/22/2017,Saints,Packers,26,17
10/22/2017,Jaguars,Colts,27,0
10/22/2017,Cardinals,Rams,0,33
10/22/2017,Jets,Dolphins,28,31
10/22/2017,Ravens,Vikings,16,24
10/22/2017,Cowboys,49ers,40,10
10/22/2017,Seahawks,Giants,24,7
10/22/2017,Bengals,Steelers,14,29
10/22/2017,Broncos,Chargers,0,21
10/22/2017,Falcons,Patriots,7,23
10/23/2017,Washington,Eagles,24,34
10/26/2017,  .  Dolphins,Ravens,0,40
10/29/2017,Vikings,Browns,33,16
10/29/2017,Raiders,Bills,14,34
10/29/2017,Colts,Bengals,23,24
10/29/2017,Chargers,Patriots,13,21
10/29/2017,Bears,Saints,12,20
10/29/2017,Falcons,Jets,25,20
10/29/2017,49ers,Eagles,10,33
10/29/2017,Panthers,Buccaneers,17,3
10/29/2017,Texans,Seahawks,38,41
10/29/2017,Cowboys,Washington,33,19
10/29/2017,Steelers,Lions,20,15
10/30/2017,Broncos,Chiefs,19,29
11/2/2017,Bills,Jets,21,34
11/5/2017,Chiefs,Cowboys,17,28
11/5/2017,Ravens,Titans,20,23
11/5/2017,Buccaneers,Saints,10,30
11/5/2017,Rams,Giants,51,17
11/5/2017,Broncos,Eagles,23,51
11/5/2017,Falcons,Panthers,17,20
11/5/2017,Bengals,Jaguars,7,23
11/5/2017,Colts,Texans,20,14
11/5/2017,Cardinals,49ers,20,10
11/5/2017,Washington,Seahawks,17,14
11/5/2017,Raiders,Dolphins,27,24
11/6/2017,Lions,Packers,30,17
11/9/2017,Seahawks,Cardinals,22,16
11/12/2017,Saints,Bills,47,10
11/12/2017,Packers,Bears,23,16
11/12/2017,Browns,Lions,24,38
11/12/2017,Bengals,Titans,20,24
11/12/2017,Steelers,Colts,20,17
11/12/2017,Jets,Buccaneers,10,15
11/12/2017,Vikings,Washington,38,30
11/12/2017,Chargers,Jaguars,17,20
11/12/2017,Texans,Rams,7,33
11/12/2017,Cowboys,Falcons,7,27
11/12/2017,Giants,49ers,21,31
11/12/2017,Patriots,Broncos,41,16
11/13/2017,Dolphins,Panthers,21,45
11/16/2017,Titans,Steelers,17,40
11/19/2017,Lions,Bears,27,24
11/19/2017,Jaguars,Browns,19,7
11/19/2017,Ravens,Packers,23,0
11/19/2017,Buccaneers,Dolphins,30,20
11/19/2017,Rams,Vikings,7,24
11/19/2017,Washington,Saints,31,34
11/19/2017,Chiefs,Giants,9,12
11/19/2017,Cardinals,Texans,21,31
11/19/2017,Bills,Chargers,24,54
11/19/2017,Bengals,Broncos,20,17
11/19/2017,Patriots,Raiders,33,8
11/19/2017,Eagles,Cowboys,37,9
11/20/2017,Falcons,Seahawks,34,31
11/23/2017,Vikings,Lions,30,23
11/23/2017,Chargers,Cowboys,28,6
11/23/2017,Giants,Washington,10,20
11/26/2017,Buccaneers,Falcons,20,34
11/26/2017,Browns,Bengals,16,30
11/26/2017,Titans,Colts,20,16
11/26/2017,Bills,Chiefs,16,10
11/26/2017,Dolphins,Patriots,17,35
11/26/2017,Panthers,Jets,35,27
11/26/2017,Bears,Eagles,3,31
11/26/2017,Seahawks,49ers,24,13
11/26/2017,Broncos,Raiders,14,21
11/26/2017,Saints,Rams,20,26
11/26/2017,Jaguars,Cardinals,24,27
11/26/2017,Packers,Steelers,28,31
11/27/2017,Texans,Ravens,16,23
11/30/2017,Washington,Cowboys,14,38
12/3/2017,Vikings,Falcons,14,9
12/3/2017,Patriots,Bills,23,3
12/3/2017,49ers,Bears,15,14
12/3/2017,Buccaneers,Packers,20,26
12/3/2017,Texans,Titans,13,24
12/3/2017,Broncos,Dolphins,9,35
12/3/2017,Chiefs,Jets,31,38
12/3/2017,Colts,Jaguars,10,30
12/3/2017,Lions,Ravens,20,44
12/3/2017,Browns,Chargers,10,19
12/3/2017,Giants,Raiders,17,24
12/3/2017,Panthers,Saints,21,31
12/3/2017,Rams,Cardinals,32,16
12/3/2017,Eagles,Seahawks,10,24
12/4/2017,Steelers,Bengals,23,20
12/7/2017,Saints,Falcons,17,20
12/10/2017,Colts,Bills,7,13
12/10/2017,Bears,Bengals,33,7
12/10/2017,Packers,Browns,27,21
12/10/2017,Raiders,Chiefs,15,26
12/10/2017,Cowboys,Giants,30,10
12/10/2017,Lions,Buccaneers,24,21
12/10/2017,Vikings,Panthers,24,31
12/10/2017,49ers,Texans,26,16
12/10/2017,Jets,Broncos,0,23
12/10/2017,Titans,Cardinals,7,12
12/10/2017,Washington,Chargers,13,30
12/10/2017,Eagles,Rams,43,35
12/10/2017,Seahawks,Jaguars,24,30
12/10/2017,Ravens,Steelers,38,39
12/11/2017,Patriots,Dolphins,20,27
12/14/2017,Broncos,Colts,25,13
12/16/2017,Bears,Lions,10,20
12/16/2017,Chargers,Chiefs,13,30
12/17/2017,Dolphins,Bills,16,24
12/17/2017,Ravens,Browns,27,10
12/17/2017,Bengals,Vikings,7,34
12/17/2017,Jets,Saints,19,31
12/17/2017,Eagles,Giants,34,29
12/17/2017,Cardinals,Washington,15,20
12/17/2017,Packers,Panthers,24,31
12/17/2017,Texans,Jaguars,7,45
12/17/2017,Rams,Seahawks,42,7
12/17/2017,Patriots,Steelers,27,24
12/17/2017,Titans,49ers,23,25
12/17/2017,Cowboys,Raiders,20,17
12/18/2017,Falcons,Buccaneers,24,21
12/23/2017,Colts,Ravens,16,23
12/23/2017,Vikings,Packers,16,0
12/24/2017,Browns,Bears,3,20
12/24/2017,Lions,Bengals,17,26
12/24/2017,Rams,Titans,27,23
12/24/2017,Dolphins,Chiefs,13,29
12/24/2017,Bills,Patriots,16,37
12/24/2017,Falcons,Saints,13,23
12/24/2017,Chargers,Jets,14,7
12/24/2017,Broncos,Washington,11,27
12/24/2017,Buccaneers,Panthers,19,22
12/24/2017,Jaguars,49ers,33,44
12/24/2017,Seahawks,Cowboys,21,12
12/24/2017,Giants,Cardinals,0,23
12/25/2017,  .  Raiders,Eagles,10,19
12/25/2017,Steelers,Texans,34,6
12/31/2017,  .  Jaguars,Titans,10,15
12/31/2017,Packers,Lions,11,35
12/31/2017,Texans,Colts,13,22
12/31/2017,Bears,Vikings,10,23
12/31/2017,Jets,Patriots,6,26
12/31/2017,Washington,Giants,10,18
12/31/2017,Cowboys,Eagles,6,0
12/31/2017,Browns,Steelers,24,28
12/31/2017,Panthers,Falcons,10,22
12/31/2017,Chiefs,Broncos,27,24
12/31/2017,49ers,Rams,34,13
12/31/2017,Bills,Dolphins,22,16
12/31/2017,Raiders,Chargers,10,30
12/31/2017,Cardinals,Seahawks,26,24
12/31/2017,Saints,Buccaneers,24,31
12/31/2017,Bengals,Ravens,31,27
1/6/2018,Titans,Chiefs,22,21
1/6/2018,Falcons,Rams,26,13
1/7/2018,Bills,Jaguars,3,10
1/7/2018,Panthers,Saints,26,31
1/13/2018,Falcons,Eagles,10,15
1/13/2018,Titans,Patriots,14,35
1/14/2018,Jaguars,Steelers,45,42
1/14/2018,Saints,Vikings,24,29
1/21/2018,Jaguars,Patriots,20,24
1/21/2018,Vikings,Eagles,7,38
2/4/2018,Eagles,Patriots,41,33
9/6/2018,Falcons,Eagles,12,18
9/9/2018,  .  Seahawks,Broncos,24,27
9/9/2018,Steelers,Browns,21,21
9/9/2018,Bengals,Colts,34,23
9/9/2018,Titans,Dolphins,20,27
9/9/2018,49ers,Vikings,16,24
9/9/2018,Texans,Patriots,20,27
9/9/2018,Buccaneers,Saints,48,40
9/9/2018,Jaguars,Giants,20,15
9/9/2018,Bills,Ravens,3,47
9/9/2018,Chiefs,Chargers,38,28
9/9/2018,Washington,Cardinals,24,6
9/9/2018,Cowboys,Panthers,8,16
9/9/2018,Bears,Packers,23,24
9/10/2018,Jets,Lions,48,17
9/10/2018,Rams,Raiders,33,13
9/13/2018,Ravens,Bengals,23,34
9/16/2018,Panthers,Falcons,24,31
9/16/2018,Chargers,Bills,31,20
9/16/2018,Vikings,Packers,29,29
9/16/2018,Texans,Titans,17,20
9/16/2018,Browns,Saints,18,21
9/16/2018,Dolphins,Jets,20,12
9/16/2018,Chiefs,Steelers,42,37
9/16/2018,Eagles,Buccaneers,21,27
9/16/2018,Colts,Washington,21,9
9/16/2018,Cardinals,Rams,0,34
9/16/2018,Lions,49ers,27,30
9/16/2018,Raiders,Broncos,19,20
9/16/2018,Patriots,Jaguars,20,31
9/16/2018,Giants,Cowboys,13,20
9/17/2018,Seahawks,Bears,17,24
9/20/2018,Jets,Browns,17,21
9/23/2018,Saints,Falcons,43,37
9/23/2018,49ers,Chiefs,27,38
9/23/2018,Raiders,Dolphins,20,28
9/23/2018,Bills,Vikings,27,6
9/23/2018,Colts,Eagles,16,20
9/23/2018,Packers,Washington,17,31
9/23/2018,Bengals,Panthers,21,31
9/23/2018,Titans,Jaguars,9,6
9/23/2018,Broncos,Ravens,14,27
9/23/2018,Giants,Texans,27,22
9/23/2018,Chargers,Rams,23,35
9/23/2018,Bears,Cardinals,16,14
9/23/2018,Cowboys,Seahawks,13,24
9/23/2018,Patriots,Lions,10,26
9/24/2018,Steelers,Buccaneers,30,27
9/27/2018,Vikings,Rams,31,38
9/30/2018,Bengals,Falcons,37,36
9/30/2018,Buccaneers,Bears,10,48
9/30/2018,Lions,Cowboys,24,26
9/30/2018,Bills,Packers,0,22
9/30/2018,Eagles,Titans,23,26
9/30/2018,Texans,Colts,37,34
9/30/2018,Dolphins,Patriots,7,38
9/30/2018,Jets,Jaguars,12,31
9/30/2018,Browns,Raiders,42,45
9/30/2018,Seahawks,Cardinals,20,17
9/30/2018,Saints,Giants,33,18
9/30/2018,49ers,Chargers,27,29
9/30/2018,Ravens,Steelers,26,14
10/1/2018,Chiefs,Broncos,27,23
10/4/2018,Colts,Patriots,24,38
10/7/2018,Rams,Seahawks,33,31
10/7/2018,Titans,Bills,12,13
10/7/2018,Dolphins,Bengals,17,27
10/7/2018,Ravens,Browns,9,12
10/7/2018,Packers,Lions,23,31
10/7/2018,Jaguars,Chiefs,14,30
10/7/2018,Broncos,Jets,16,34
10/7/2018,Falcons,Steelers,17,41
10/7/2018,Giants,Panthers,31,33
10/7/2018,Raiders,Chargers,10,26
10/7/2018,Vikings,Eagles,23,21
10/7/2018,Cardinals,49ers,28,18
10/7/2018,Cowboys,Texans,16,19
10/8/2018,Washington,Saints,19,43
10/11/2018,Eagles,Giants,34,13
10/14/2018,Buccaneers,Falcons,29,34
10/14/2018,Steelers,Bengals,28,21
10/14/2018,Chargers,Browns,38,14
10/14/2018,Seahawks,Raiders,27,3
10/14/2018,Bears,Dolphins,28,31
10/14/2018,Cardinals,Vikings,17,27
10/14/2018,Colts,Jets,34,42
10/14/2018,Panthers,Washington,17,23
10/14/2018,Bills,Texans,13,20
10/14/2018,Rams,Broncos,23,20
10/14/2018,Jaguars,Cowboys,7,40
10/14/2018,Ravens,Titans,21,0
10/14/2018,Chiefs,Patriots,40,43
10/15/2018,49ers,Packers,30,33
10/18/2018,Broncos,Cardinals,45,10
10/21/2018,Titans,Chargers,19,20
10/21/2018,Patriots,Bears,38,31
10/21/2018,Bills,Colts,5,37
10/21/2018,Lions,Dolphins,32,21
10/21/2018,Vikings,Jets,37,17
10/21/2018,Panthers,Eagles,21,17
10/21/2018,Browns,Buccaneers,23,26
10/21/2018,Texans,Jaguars,20,7
10/21/2018,Saints,Ravens,24,23
10/21/2018,Rams,49ers,39,10
10/21/2018,Cowboys,Washington,17,20
10/21/2018,Bengals,Chiefs,10,45
10/22/2018,Giants,Falcons,20,23
10/25/2018,Dolphins,Texans,23,42
10/28/2018,Eagles,Jaguars,24,18
10/28/2018,Jets,Bears,10,24
10/28/2018,Buccaneers,Bengals,34,37
10/28/2018,Seahawks,Lions,28,14
10/28/2018,Broncos,Chiefs,23,30
10/28/2018,Washington,Giants,20,13
10/28/2018,Browns,Steelers,18,33
10/28/2018,Ravens,Panthers,21,36
10/28/2018,Colts,Raiders,42,28
10/28/2018,Packers,Rams,27,29
10/28/2018,49ers,Cardinals,15,18
10/28/2018,Saints,Vikings,30,20
10/29/2018,Patriots,Bills,25,6
11/1/2018,Raiders,49ers,3,34
11/4/2018,Rams,Saints,35,45
11/4/2018,Bears,Bills,41,9
11/4/2018,Chiefs,Browns,37,21
11/4/2018,Jets,Dolphins,6,13
11/4/2018,Lions,Vikings,9,24
11/4/2018,Falcons,Washington,38,14
11/4/2018,Buccaneers,Panthers,28,42
11/4/2018,Steelers,Ravens,23,16
11/4/2018,Texans,Broncos,19,17
11/4/2018,Chargers,Seahawks,25,17
11/4/2018,Packers,Patriots,17,31
11/5/2018,Titans,Cowboys,28,14
11/8/2018,Panthers,Steelers,21,52
11/11/2018,Lions,Bears,22,34
11/11/2018,Saints,Bengals,51,14
11/11/2018,Falcons,Browns,16,28
11/11/2018,Patriots,Titans,10,34
11/11/2018,Jaguars,Colts,26,29
11/11/2018,Cardinals,Chiefs,14,26
11/11/2018,Bills,Jets,41,10
11/11/2018,Washington,Buccaneers,16,3
11/11/2018,Chargers,Raiders,20,6
11/11/2018,Dolphins,Packers,12,31
11/11/2018,Seahawks,Rams,31,36
11/11/2018,Cowboys,Eagles,27,20
11/12/2018,Giants,49ers,27,23
11/15/2018,Packers,Seahawks,24,27
11/18/2018,  .  Eagles,Saints,7,48
11/18/2018,Cowboys,Falcons,22,19
11/18/2018,Panthers,Lions,19,20
11/18/2018,Titans,Colts,10,38
11/18/2018,Buccaneers,Giants,35,38
11/18/2018,Texans,Washington,23,21
11/18/2018,Steelers,Jaguars,20,16
11/18/2018,Bengals,Ravens,21,24
11/18/2018,Raiders,Cardinals,23,21
11/18/2018,Broncos,Chargers,23,22
11/18/2018,Vikings,Bears,20,25
11/19/2018,Chiefs,Rams,51,54
11/22/2018,Bears,Lions,23,16
11/22/2018,Washington,Cowboys,23,31
11/22/2018,Falcons,Saints,17,31
11/25/2018,  .  Raiders,Ravens,17,34
11/25/2018,Jaguars,Bills,21,24
11/25/2018,Browns,Bengals,35,20
11/25/2018,Patriots,Jets,27,13
11/25/2018,Giants,Eagles,22,25
11/25/2018,49ers,Buccaneers,9,27
11/25/2018,Seahawks,Panthers,30,27
11/25/2018,Cardinals,Chargers,10,45
11/25/2018,Steelers,Broncos,17,24
11/25/2018,Dolphins,Colts,24,27
11/25/2018,Packers,Vikings,17,24
11/26/2018,Titans,Texans,17,34
11/29/2018,Saints,Cowboys,10,13
12/2/2018,Ravens,Falcons,26,16
12/2/2018,Broncos,Bengals,24,10
12/2/2018,Rams,Lions,30,16
12/2/2018,Cardinals,Packers,20,17
12/2/2018,Bills,Dolphins,17,21
12/2/2018,Bears,Giants,27,30
12/2/2018,Panthers,Buccaneers,17,24
12/2/2018,Colts,Jaguars,0,6
12/2/2018,Browns,Texans,13,29
12/2/2018,Jets,Titans,22,26
12/2/2018,Chiefs,Raiders,40,33
12/2/2018,Vikings,Patriots,10,24
12/2/2018,49ers,Seahawks,16,43
12/2/2018,Chargers,Steelers,33,30
12/3/2018,Washington,Eagles,13,28
12/6/2018,Jaguars,Titans,9,30
12/9/2018,Eagles,Cowboys,23,29
12/9/2018,Jets,Bills,27,23
12/9/2018,Panthers,Browns,20,26
12/9/2018,Falcons,Packers,20,34
12/9/2018,Ravens,Chiefs,24,27
12/9/2018,Patriots,Dolphins,33,34
12/9/2018,Saints,Buccaneers,28,14
12/9/2018,Giants,Washington,40,16
12/9/2018,Colts,Texans,24,21
12/9/2018,Bengals,Chargers,21,26
12/9/2018,Broncos,49ers,14,20
12/9/2018,Steelers,Raiders,21,24
12/9/2018,Lions,Cardinals,17,3
12/9/2018,Rams,Bears,6,15
12/10/2018,Vikings,Seahawks,7,21
12/13/2018,Chargers,Chiefs,29,28
12/15/2018,Texans,Jets,29,22
12/15/2018,Browns,Broncos,17,16
12/16/2018,  .  Raiders,Bengals,16,30
12/16/2018,Cardinals,Falcons,14,40
12/16/2018,Lions,Bills,13,14
12/16/2018,Packers,Bears,17,24
12/16/2018,Cowboys,Colts,0,23
12/16/2018,Dolphins,Vikings,17,41
12/16/2018,Titans,Giants,17,0
12/16/2018,Washington,Jaguars,16,13
12/16/2018,Buccaneers,Ravens,12,20
12/16/2018,Seahawks,49ers,23,26
12/16/2018,Patriots,Steelers,10,17
12/16/2018,Eagles,Rams,30,23
12/17/2018,Saints,Panthers,12,9
12/22/2018,Washington,Titans,16,25
12/22/2018,Ravens,Chargers,22,10
12/23/2018,Bengals,Browns,18,26
12/23/2018,Buccaneers,Cowboys,20,27
12/23/2018,Vikings,Lions,27,9
12/23/2018,Giants,Colts,27,28
12/23/2018,Jaguars,Dolphins,17,7
12/23/2018,Bills,Patriots,12,24
12/23/2018,Packers,Jets,44,38
12/23/2018,Texans,Eagles,30,32
12/23/2018,Falcons,Panthers,24,10
12/23/2018,Rams,Cardinals,31,9
12/23/2018,Bears,49ers,14,9
12/23/2018,Steelers,Saints,28,31
12/23/2018,Chiefs,Seahawks,31,38
12/24/2018,Broncos,Raiders,14,27
12/30/2018,Dolphins,Bills,17,42
12/30/2018,Lions,Packers,31,0
12/30/2018,Jets,Patriots,3,38
12/30/2018,Panthers,Saints,33,14
12/30/2018,Cowboys,Giants,36,35
12/30/2018,Falcons,Buccaneers,34,32
12/30/2018,Jaguars,Texans,3,20
12/30/2018,Chargers,Broncos,23,9
12/30/2018,Raiders,Chiefs,3,35
12/30/2018,49ers,Rams,32,48
12/30/2018,Bears,Vikings,24,10
12/30/2018,Bengals,Steelers,13,16
12/30/2018,Cardinals,Seahawks,24,27
12/30/2018,Eagles,Washington,24,0
12/30/2018,Browns,Ravens,24,26
12/30/2018,Colts,Titans,33,17
1/5/2019,Colts,Texans,21,7
1/5/2019,Seahawks,Cowboys,22,24
1/6/2019,Chargers,Ravens,23,17
1/6/2019,Eagles,Bears,16,15
1/12/2019,Colts,Chiefs,13,31
1/12/2019,Cowboys,Rams,22,30
1/13/2019,Chargers,Patriots,28,41
1/13/2019,Eagles,Saints,14,20
1/20/2019,Rams,Saints,26,23
1/20/2019,Patriots,Chiefs,37,31
2/3/2019,Patriots,Rams,13,3
9/5/2019,  .  Packers,Bears,10,3
9/8/2019,Titans,Browns,43,13
9/8/2019,Ravens,Dolphins,59,10
9/8/2019,Falcons,Vikings,12,28
9/8/2019,Bills,Jets,17,16
9/8/2019,Washington,Eagles,27,32
9/8/2019,Rams,Panthers,30,27
9/8/2019,Chiefs,Jaguars,40,26
9/8/2019,Colts,Chargers,24,30
9/8/2019,Bengals,Seahawks,20,21
9/8/2019,Giants,Cowboys,17,35
9/8/2019,Lions,Cardinals,27,27
9/8/2019,49ers,Buccaneers,31,17
9/8/2019,Steelers,Patriots,3,33
9/9/2019,Texans,Saints,28,30
9/9/2019,Broncos,Raiders,16,24
9/12/2019,Buccaneers,Panthers,20,14
9/15/2019,49ers,Bengals,41,17
9/15/2019,Chargers,Lions,10,13
9/15/2019,Vikings,Packers,16,21
9/15/2019,Colts,Titans,19,17
9/15/2019,Patriots,Dolphins,43,0
9/15/2019,Bills,Giants,28,14
9/15/2019,Seahawks,Steelers,28,26
9/15/2019,Cowboys,Washington,31,21
9/15/2019,Cardinals,Ravens,17,23
9/15/2019,Jaguars,Texans,12,13
9/15/2019,Chiefs,Raiders,28,10
9/15/2019,Bears,Broncos,16,14
9/15/2019,Saints,Rams,9,27
9/15/2019,Eagles,Falcons,20,24
9/16/2019,Browns,Jets,23,3
9/19/2019,Titans,Jaguars,7,20
9/22/2019,Bengals,Bills,17,21
9/22/2019,Dolphins,Cowboys,6,31
9/22/2019,Broncos,Packers,16,27
9/22/2019,Falcons,Colts,24,27
9/22/2019,Ravens,Chiefs,28,33
9/22/2019,Raiders,Vikings,14,34
9/22/2019,Jets,Patriots,14,30
9/22/2019,Lions,Eagles,27,24
9/22/2019,Panthers,Cardinals,38,20
9/22/2019,Giants,Buccaneers,32,31
9/22/2019,Texans,Chargers,27,20
9/22/2019,Steelers,49ers,20,24
9/22/2019,Saints,Seahawks,33,27
9/22/2019,Rams,Browns,20,13
9/23/2019,Bears,Washington,31,15
9/26/2019,Eagles,Packers,34,27
9/29/2019,Titans,Falcons,24,10
9/29/2019,Patriots,Bills,16,10
9/29/2019,Chiefs,Lions,34,30
9/29/2019,Raiders,Colts,31,24
9/29/2019,Chargers,Dolphins,30,10
9/29/2019,Washington,Giants,3,24
9/29/2019,Browns,Ravens,40,25
9/29/2019,Panthers,Texans,16,10
9/29/2019,Buccaneers,Rams,55,40
9/29/2019,Seahawks,Cardinals,27,10
9/29/2019,Vikings,Bears,6,16
9/29/2019,Jaguars,Broncos,26,24
9/29/2019,Cowboys,Saints,10,12
9/30/2019,Bengals,Steelers,3,27
10/3/2019,Rams,Seahawks,29,30
10/6/2019,Packers,Cowboys,34,24
10/6/2019,Cardinals,Bengals,26,23
10/6/2019,Bills,Titans,14,7
10/6/2019,Bears,Raiders,21,24
10/6/2019,Buccaneers,Saints,24,31
10/6/2019,Vikings,Giants,28,10
10/6/2019,Jets,Eagles,6,31
10/6/2019,Ravens,Steelers,26,23
10/6/2019,Patriots,Washington,33,7
10/6/2019,Jaguars,Panthers,27,34
10/6/2019,Falcons,Texans,32,53
10/6/2019,Broncos,Chargers,20,13
10/6/2019,Colts,Chiefs,19,13
10/7/2019,Browns,49ers,3,31
10/10/2019,Giants,Patriots,14,35
10/13/2019,  .  Washington,Dolphins,17,16
10/13/2019,Steelers,Chargers,24,17
10/13/2019,Panthers,Buccaneers,37,26
10/13/2019,Seahawks,Browns,32,28
10/13/2019,Texans,Chiefs,31,24
10/13/2019,Eagles,Vikings,20,38
10/13/2019,Saints,Jaguars,13,6
10/13/2019,Bengals,Ravens,17,23
10/13/2019,49ers,Rams,20,7
10/13/2019,Falcons,Cardinals,33,34
10/13/2019,Titans,Broncos,0,16
10/13/2019,Cowboys,Jets,22,24
10/14/2019,  .  Lions,Packers,22,23
10/17/2019,Chiefs,Broncos,30,6
10/20/2019,Rams,Falcons,37,10
10/20/2019,Dolphins,Bills,21,31
10/20/2019,Jaguars,Bengals,27,17
10/20/2019,Vikings,Lions,42,30
10/20/2019,Raiders,Packers,24,42
10/20/2019,Texans,Colts,23,30
10/20/2019,Cardinals,Giants,27,21
10/20/2019,49ers,Washington,9,0
10/20/2019,Chargers,Titans,20,23
10/20/2019,Saints,Bears,36,25
10/20/2019,Ravens,Seahawks,30,16
10/20/2019,Eagles,Cowboys,10,37
10/21/2019,Patriots,Jets,33,0
10/24/2019,Washington,Vikings,9,19
10/27/2019,Cardinals,Saints,9,31
10/27/2019,Seahawks,Falcons,27,20
10/27/2019,Eagles,Bills,31,13
10/27/2019,Chargers,Bears,17,16
10/27/2019,Giants,Lions,26,31
10/27/2019,Buccaneers,Titans,23,27
10/27/2019,Broncos,Colts,13,15
10/27/2019,Bengals,Rams,10,24
10/27/2019,Jets,Jaguars,15,29
10/27/2019,Panthers,49ers,13,51
10/27/2019,Browns,Patriots,13,27
10/27/2019,Raiders,Texans,24,27
10/27/2019,Packers,Chiefs,31,24
10/28/2019,Dolphins,Steelers,14,27
10/31/2019,49ers,Cardinals,28,25
11/3/2019,  .  Packers,Chargers,11,26
11/3/2019,Texans,Jaguars,26,3
11/3/2019,Washington,Bills,9,24
11/3/2019,Vikings,Chiefs,23,26
11/3/2019,Jets,Dolphins,18,26
11/3/2019,Bears,Eagles,14,22
11/3/2019,Colts,Steelers,24,26
11/3/2019,Titans,Panthers,20,30
11/3/2019,Lions,Raiders,24,31
11/3/2019,Buccaneers,Seahawks,34,40
11/3/2019,Browns,Broncos,19,24
11/3/2019,Patriots,Ravens,20,37
11/4/2019,Cowboys,Giants,37,18
11/7/2019,Chargers,Raiders,24,26
11/10/2019,  .  Dolphins,Colts,16,12
11/10/2019,Lions,Bears,13,20
11/10/2019,Ravens,Bengals,49,13
11/10/2019,Bills,Browns,16,19
11/10/2019,Chiefs,Titans,32,35
11/10/2019,Falcons,Saints,26,9
11/10/2019,Giants,Jets,27,34
11/10/2019,Cardinals,Buccaneers,27,30
11/10/2019,Panthers,Packers,16,24
11/10/2019,Rams,Steelers,12,17
11/10/2019,Vikings,Cowboys,28,24
11/11/2019,Seahawks,49ers,27,24
11/14/2019,Steelers,Browns,7,21
11/17/2019,Cowboys,Lions,35,27
11/17/2019,Jaguars,Colts,13,33
11/17/2019,Bills,Dolphins,37,20
11/17/2019,Broncos,Vikings,23,27
11/17/2019,Saints,Buccaneers,34,17
11/17/2019,Jets,Washington,34,17
11/17/2019,Falcons,Panthers,29,3
11/17/2019,Texans,Ravens,7,41
11/17/2019,Cardinals,49ers,26,36
11/17/2019,Bengals,Raiders,10,17
11/17/2019,Patriots,Eagles,17,10
11/17/2019,Bears,Rams,7,17
11/18/2019,Chiefs,Chargers,24,17
11/21/2019,Colts,Texans,17,20
11/24/2019,Buccaneers,Falcons,35,22
11/24/2019,Broncos,Bills,3,20
11/24/2019,Giants,Bears,14,19
11/24/2019,Steelers,Bengals,16,10
11/24/2019,Dolphins,Browns,24,41
11/24/2019,Panthers,Saints,31,34
11/24/2019,Raiders,Jets,3,34
11/24/2019,Seahawks,Eagles,17,9
11/24/2019,Lions,Washington,16,19
11/24/2019,Jaguars,Titans,20,42
11/24/2019,Cowboys,Patriots,9,13
11/24/2019,Packers,49ers,8,37
11/25/2019,Ravens,Rams,45,6
11/28/2019,Bills,Cowboys,26,15
11/28/2019,Bears,Lions,24,20
11/28/2019,Saints,Falcons,26,18
12/1/2019,Jets,Bengals,6,22
12/1/2019,Titans,Colts,31,17
